CPUPAXFE Index_ratio_annual,Date
1026.03000009596,2001-08-01
1026.0360874300904,2001-08-02
1026.0421739467895,2001-08-03
1026.0482596462198,2001-08-04
1026.0543445285477,2001-08-05
1026.0604285939373,2001-08-06
1026.066511842553,2001-08-07
1026.072594274559,2001-08-08
1026.0786758901197,2001-08-09
1026.0847566894001,2001-08-10
1026.0908366725641,2001-08-11
1026.096915839776,2001-08-12
1026.1029941912004,2001-08-13
1026.109071727001,2001-08-14
1026.115148447342,2001-08-15
1026.121224352388,2001-08-16
1026.1272994423027,2001-08-17
1026.13337371725,2001-08-18
1026.139447177394,2001-08-19
1026.1455198228987,2001-08-20
1026.151591653928,2001-08-21
1026.1576626706462,2001-08-22
1026.1637328732156,2001-08-23
1026.1698022618018,2001-08-24
1026.1758708365678,2001-08-25
1026.1819385976764,2001-08-26
1026.1880055452928,2001-08-27
1026.194071679579,2001-08-28
1026.2001370006997,2001-08-29
1026.2062015088184,2001-08-30
1026.2122652040978,2001-08-31
1026.2136750968791,2001-09-01
1026.215084792128,2001-09-02
1026.2164942898853,2001-09-03
1026.2179035901931,2001-09-04
1026.2193126930927,2001-09-05
1026.220721598625,2001-09-06
1026.222130306832,2001-09-07
1026.223538817755,2001-09-08
1026.2249471314358,2001-09-09
1026.2263552479153,2001-09-10
1026.2277631672353,2001-09-11
1026.2291708894368,2001-09-12
1026.2305784145615,2001-09-13
1026.2319857426505,2001-09-14
1026.2333928737462,2001-09-15
1026.2347998078885,2001-09-16
1026.2362065451193,2001-09-17
1026.23761308548,2001-09-18
1026.2390194290122,2001-09-19
1026.2404255757572,2001-09-20
1026.241831525756,2001-09-21
1026.2432372790495,2001-09-22
1026.2446428356795,2001-09-23
1026.2460481956875,2001-09-24
1026.2474533591146,2001-09-25
1026.2488583260013,2001-09-26
1026.2502630963897,2001-09-27
1026.2516676703212,2001-09-28
1026.253072047836,2001-09-29
1026.254476228976,2001-09-30
1026.2574399111008,2001-10-01
1026.2604031878761,2001-10-02
1026.2633660593858,2001-10-03
1026.2663285257129,2001-10-04
1026.26929058694,2001-10-05
1026.2722522431511,2001-10-06
1026.2752134944287,2001-10-07
1026.2781743408555,2001-10-08
1026.2811347825152,2001-10-09
1026.2840948194905,2001-10-10
1026.2870544518644,2001-10-11
1026.2900136797196,2001-10-12
1026.29297250314,2001-10-13
1026.2959309222067,2001-10-14
1026.298888937004,2001-10-15
1026.3018465476148,2001-10-16
1026.3048037541212,2001-10-17
1026.3077605566066,2001-10-18
1026.310716955153,2001-10-19
1026.3136729498447,2001-10-20
1026.3166285407628,2001-10-21
1026.319583727991,2001-10-22
1026.3225385116116,2001-10-23
1026.325492891707,2001-10-24
1026.3284468683607,2001-10-25
1026.3314004416548,2001-10-26
1026.3343536116718,2001-10-27
1026.3373063784948,2001-10-28
1026.3402587422056,2001-10-29
1026.3432107028873,2001-10-30
1026.3461622606224,2001-10-31
1026.349113415493,2001-11-01
1026.352064167582,2001-11-02
1026.3550145169722,2001-11-03
1026.3579644637452,2001-11-04
1026.360914007984,2001-11-05
1026.3638631497706,2001-11-06
1026.3668118891876,2001-11-07
1026.3697602263169,2001-11-08
1026.372708161241,2001-11-09
1026.375655694043,2001-11-10
1026.3786028248044,2001-11-11
1026.3815495536073,2001-11-12
1026.3844958805344,2001-11-13
1026.3874418056678,2001-11-14
1026.3903873290894,2001-11-15
1026.393332450882,2001-11-16
1026.3962771711272,2001-11-17
1026.3992214899065,2001-11-18
1026.4021654073033,2001-11-19
1026.4051089233992,2001-11-20
1026.4080520382763,2001-11-21
1026.4109947520164,2001-11-22
1026.413937064701,2001-11-23
1026.4168789764133,2001-11-24
1026.4198204872343,2001-11-25
1026.422761597246,2001-11-26
1026.425702306531,2001-11-27
1026.4286426151707,2001-11-28
1026.431582523247,2001-11-29
1026.434522030842,2001-11-30
1026.4373894061673,2001-12-01
1026.4402563735891,2001-12-02
1026.4431229331956,2001-12-03
1026.445989085073,2001-12-04
1026.4488548293082,2001-12-05
1026.4517201659892,2001-12-06
1026.4545850952013,2001-12-07
1026.457449617033,2001-12-08
1026.46031373157,2001-12-09
1026.4631774389,2001-12-10
1026.4660407391095,2001-12-11
1026.468903632285,2001-12-12
1026.471766118514,2001-12-13
1026.4746281978826,2001-12-14
1026.4774898704775,2001-12-15
1026.4803511363862,2001-12-16
1026.4832119956945,2001-12-17
1026.48607244849,2001-12-18
1026.4889324948583,2001-12-19
1026.4917921348863,2001-12-20
1026.4946513686614,2001-12-21
1026.4975101962693,2001-12-22
1026.5003686177968,2001-12-23
1026.5032266333305,2001-12-24
1026.5060842429564,2001-12-25
1026.5089414467618,2001-12-26
1026.5117982448326,2001-12-27
1026.5146546372555,2001-12-28
1026.5175106241165,2001-12-29
1026.5203662055021,2001-12-30
1026.5232213814988,2001-12-31
1026.5291406427411,2002-01-01
1026.5350590816556,2002-01-02
1026.5409766984149,2002-01-03
1026.5468934931894,2002-01-04
1026.5528094661513,2002-01-05
1026.5587246174719,2002-01-06
1026.564638947321,2002-01-07
1026.570552455871,2002-01-08
1026.576465143292,2002-01-09
1026.5823770097556,2002-01-10
1026.5882880554334,2002-01-11
1026.5941982804952,2002-01-12
1026.6001076851119,2002-01-13
1026.6060162694553,2002-01-14
1026.6119240336952,2002-01-15
1026.6178309780028,2002-01-16
1026.6237371025488,2002-01-17
1026.6296424075038,2002-01-18
1026.635546893038,2002-01-19
1026.641450559323,2002-01-20
1026.6473534065278,2002-01-21
1026.653255434824,2002-01-22
1026.6591566443817,2002-01-23
1026.665057035371,2002-01-24
1026.6709566079626,2002-01-25
1026.6768553623265,2002-01-26
1026.682753298633,2002-01-27
1026.6886504170523,2002-01-28
1026.6945467177538,2002-01-29
1026.7004422009088,2002-01-30
1026.706336866687,2002-01-31
1026.7076976226595,2002-02-01
1026.7090581899972,2002-02-02
1026.710418568738,2002-02-03
1026.7117787589227,2002-02-04
1026.7131387605893,2002-02-05
1026.7144985737775,2002-02-06
1026.7158581985266,2002-02-07
1026.7172176348752,2002-02-08
1026.7185768828629,2002-02-09
1026.719935942529,2002-02-10
1026.721294813912,2002-02-11
1026.7226534970512,2002-02-12
1026.7240119919863,2002-02-13
1026.7253702987557,2002-02-14
1026.7267284173986,2002-02-15
1026.7280863479548,2002-02-16
1026.7294440904625,2002-02-17
1026.7308016449615,2002-02-18
1026.73215901149,2002-02-19
1026.7335161900878,2002-02-20
1026.734873180793,2002-02-21
1026.736229983646,2002-02-22
1026.7375865986846,2002-02-23
1026.7389430259484,2002-02-24
1026.7402992654756,2002-02-25
1026.7416553173064,2002-02-26
1026.7430111814792,2002-02-27
1026.7443668580327,2002-02-28
1026.701371713979,2002-03-01
1026.694834746261,2002-03-02
1026.6882987641961,2002-03-03
1026.6817637675606,2002-03-04
1026.6752297561327,2002-03-05
1026.668696729689,2002-03-06
1026.662164688007,2002-03-07
1026.6556336308636,2002-03-08
1026.6491035580364,2002-03-09
1026.6425744693036,2002-03-10
1026.6360463644419,2002-03-11
1026.6295192432292,2002-03-12
1026.6229931054431,2002-03-13
1026.6164679508618,2002-03-14
1026.6099437792625,2002-03-15
1026.6034205904236,2002-03-16
1026.596898384123,2002-03-17
1026.5903771601384,2002-03-18
1026.5838569182483,2002-03-19
1026.5773376582308,2002-03-20
1026.5708193798632,2002-03-21
1026.5643020829252,2002-03-22
1026.5577857671947,2002-03-23
1026.5512704324497,2002-03-24
1026.544756078469,2002-03-25
1026.5382427050308,2002-03-26
1026.5317303119148,2002-03-27
1026.5252188988984,2002-03-28
1026.5187084657612,2002-03-29
1026.5121990122814,2002-03-30
1026.5056905382387,2002-03-31
1026.5008071808247,2002-04-01
1026.4959245139955,2002-04-02
1026.491042537604,2002-04-03
1026.486161251504,2002-04-04
1026.4812806555492,2002-04-05
1026.4764007495933,2002-04-06
1026.4715215334893,2002-04-07
1026.4666430070915,2002-04-08
1026.4617651702542,2002-04-09
1026.4568880228303,2002-04-10
1026.452011564674,2002-04-11
1026.4471357956388,2002-04-12
1026.4422607155793,2002-04-13
1026.4373863243493,2002-04-14
1026.4325126218027,2002-04-15
1026.4276396077937,2002-04-16
1026.4227672821758,2002-04-17
1026.417895644804,2002-04-18
1026.4130246955317,2002-04-19
1026.4081544342137,2002-04-20
1026.4032848607042,2002-04-21
1026.3984159748575,2002-04-22
1026.3935477765274,2002-04-23
1026.388680265569,2002-04-24
1026.3838134418363,2002-04-25
1026.378947305184,2002-04-26
1026.3740818554666,2002-04-27
1026.3692170925385,2002-04-28
1026.3643530162542,2002-04-29
1026.3594896264683,2002-04-30
1026.3545873556832,2002-05-01
1026.3496857914063,2002-05-02
1026.3447849334852,2002-05-03
1026.3398847817666,2002-05-04
1026.3349853360992,2002-05-05
1026.3300865963292,2002-05-06
1026.3251885623044,2002-05-07
1026.3202912338727,2002-05-08
1026.3153946108812,2002-05-09
1026.3104986931776,2002-05-10
1026.3056034806093,2002-05-11
1026.3007089730245,2002-05-12
1026.2958151702705,2002-05-13
1026.2909220721956,2002-05-14
1026.2860296786469,2002-05-15
1026.281137989472,2002-05-16
1026.27624700452,2002-05-17
1026.2713567236385,2002-05-18
1026.2664671466746,2002-05-19
1026.261578273477,2002-05-20
1026.2566901038936,2002-05-21
1026.2518026377727,2002-05-22
1026.2469158749625,2002-05-23
1026.2420298153108,2002-05-24
1026.2371444586665,2002-05-25
1026.2322598048768,2002-05-26
1026.227375853791,2002-05-27
1026.2224926052575,2002-05-28
1026.2176100591241,2002-05-29
1026.2127282152398,2002-05-30
1026.2078470734525,2002-05-31
1026.2075391427836,2002-06-01
1026.2072312545504,2002-06-02
1026.2069234087423,2002-06-03
1026.2066156053525,2002-06-04
1026.2063078443705,2002-06-05
1026.206000125789,2002-06-06
1026.2056924495985,2002-06-07
1026.20538481579,2002-06-08
1026.2050772243551,2002-06-09
1026.2047696752848,2002-06-10
1026.2044621685707,2002-06-11
1026.2041547042043,2002-06-12
1026.2038472821762,2002-06-13
1026.2035399024778,2002-06-14
1026.2032325651003,2002-06-15
1026.2029252700354,2002-06-16
1026.2026180172743,2002-06-17
1026.2023108068074,2002-06-18
1026.202003638627,2002-06-19
1026.201696512724,2002-06-20
1026.2013894290894,2002-06-21
1026.201082387715,2002-06-22
1026.2007753885919,2002-06-23
1026.2004684317112,2002-06-24
1026.200161517064,2002-06-25
1026.199854644642,2002-06-26
1026.1995478144363,2002-06-27
1026.1992410264388,2002-06-28
1026.1989342806396,2002-06-29
1026.1986275770307,2002-06-30
1026.18624418669,2002-07-01
1026.1738626103909,2002-07-02
1026.1614828477352,2002-07-03
1026.149104898324,2002-07-04
1026.1367287617597,2002-07-05
1026.1243544376437,2002-07-06
1026.1119819255775,2002-07-07
1026.0996112251637,2002-07-08
1026.087242336004,2002-07-09
1026.074875257701,2002-07-10
1026.0625099898568,2002-07-11
1026.0501465320742,2002-07-12
1026.0377848839553,2002-07-13
1026.0254250451032,2002-07-14
1026.0130670151202,2002-07-15
1026.0007107936099,2002-07-16
1025.988356380175,2002-07-17
1025.9760037744186,2002-07-18
1025.9636529759443,2002-07-19
1025.951303984355,2002-07-20
1025.9389567992548,2002-07-21
1025.926611420247,2002-07-22
1025.914267846935,2002-07-23
1025.9019260789235,2002-07-24
1025.889586115816,2002-07-25
1025.8772479572167,2002-07-26
1025.864911602729,2002-07-27
1025.8525770519586,2002-07-28
1025.8402443045095,2002-07-29
1025.8279133599856,2002-07-30
1025.8155842179924,2002-07-31
1025.8017653603954,2002-08-01
1025.787948522536,2002-08-02
1025.7741337039708,2002-08-03
1025.7603209042582,2002-08-04
1025.7465101229548,2002-08-05
1025.732701359618,2002-08-06
1025.7188946138065,2002-08-07
1025.7050898850775,2002-08-08
1025.6912871729894,2002-08-09
1025.6774864770998,2002-08-10
1025.6636877969677,2002-08-11
1025.649891132151,2002-08-12
1025.6360964822081,2002-08-13
1025.6223038466983,2002-08-14
1025.6085132251796,2002-08-15
1025.5947246172113,2002-08-16
1025.5809380223523,2002-08-17
1025.5671534401622,2002-08-18
1025.5533708701998,2002-08-19
1025.5395903120248,2002-08-20
1025.5258117651965,2002-08-21
1025.5120352292747,2002-08-22
1025.4982607038194,2002-08-23
1025.4844881883903,2002-08-24
1025.470717682547,2002-08-25
1025.456949185851,2002-08-26
1025.4431826978616,2002-08-27
1025.4294182181393,2002-08-28
1025.4156557462452,2002-08-29
1025.4018952817398,2002-08-30
1025.3881368241837,2002-08-31
1025.3803707275258,2002-09-01
1025.372605740271,2002-09-02
1025.3648418621813,2002-09-03
1025.357079093019,2002-09-04
1025.3493174325465,2002-09-05
1025.3415568805265,2002-09-06
1025.3337974367214,2002-09-07
1025.3260391008935,2002-09-08
1025.3182818728062,2002-09-09
1025.310525752222,2002-09-10
1025.3027707389033,2002-09-11
1025.2950168326138,2002-09-12
1025.2872640331154,2002-09-13
1025.2795123401725,2002-09-14
1025.2717617535473,2002-09-15
1025.2640122730031,2002-09-16
1025.2562638983031,2002-09-17
1025.2485166292108,2002-09-18
1025.2407704654893,2002-09-19
1025.2330254069027,2002-09-20
1025.225281453214,2002-09-21
1025.217538604187,2002-09-22
1025.2097968595847,2002-09-23
1025.2020562191713,2002-09-24
1025.1943166827114,2002-09-25
1025.1865782499674,2002-09-26
1025.1788409207043,2002-09-27
1025.1711046946848,2002-09-28
1025.1633695716746,2002-09-29
1025.1556355514367,2002-09-30
1025.1449327013315,2002-10-01
1025.1342313768812,2002-10-02
1025.1235315777594,2002-10-03
1025.1128333036404,2002-10-04
1025.1021365541978,2002-10-05
1025.0914413291057,2002-10-06
1025.0807476280384,2002-10-07
1025.0700554506702,2002-10-08
1025.0593647966757,2002-10-09
1025.0486756657288,2002-10-10
1025.0379880575047,2002-10-11
1025.027301971677,2002-10-12
1025.0166174079216,2002-10-13
1025.005934365913,2002-10-14
1024.9952528453257,2002-10-15
1024.9845728458351,2002-10-16
1024.9738943671161,2002-10-17
1024.9632174088445,2002-10-18
1024.9525419706947,2002-10-19
1024.9418680523424,2002-10-20
1024.9311956534634,2002-10-21
1024.920524773733,2002-10-22
1024.9098554128266,2002-10-23
1024.8991875704207,2002-10-24
1024.8885212461898,2002-10-25
1024.8778564398117,2002-10-26
1024.8671931509612,2002-10-27
1024.8565313793142,2002-10-28
1024.845871124548,2002-10-29
1024.835212386338,2002-10-30
1024.8245551643608,2002-10-31
1024.8124177660823,2002-11-01
1024.8002820941344,2002-11-02
1024.788148148148,2002-11-03
1024.7760159277561,2002-11-04
1024.76388543259,2002-11-05
1024.751756662282,2002-11-06
1024.7396296164643,2002-11-07
1024.7275042947695,2002-11-08
1024.7153806968286,2002-11-09
1024.703258822275,2002-11-10
1024.6911386707413,2002-11-11
1024.67902024186,2002-11-12
1024.666903535264,2002-11-13
1024.6547885505856,2002-11-14
1024.6426752874584,2002-11-15
1024.630563745515,2002-11-16
1024.6184539243893,2002-11-17
1024.606345823714,2002-11-18
1024.5942394431222,2002-11-19
1024.5821347822482,2002-11-20
1024.5700318407253,2002-11-21
1024.557930618187,2002-11-22
1024.5458311142672,2002-11-23
1024.5337333285995,2002-11-24
1024.5216372608186,2002-11-25
1024.509542910558,2002-11-26
1024.4974502774523,2002-11-27
1024.485359361136,2002-11-28
1024.4732701612425,2002-11-29
1024.4611826774074,2002-11-30
1024.4416319457791,2002-12-01
1024.4220841045778,2002-12-02
1024.4025391531623,2002-12-03
1024.3829970908919,2002-12-04
1024.3634579171262,2002-12-05
1024.3439216312247,2002-12-06
1024.3243882325473,2002-12-07
1024.3048577204538,2002-12-08
1024.2853300943043,2002-12-09
1024.2658053534597,2002-12-10
1024.2462834972803,2002-12-11
1024.2267645251268,2002-12-12
1024.20724843636,2002-12-13
1024.187735230341,2002-12-14
1024.1682249064322,2002-12-15
1024.1487174639935,2002-12-16
1024.1292129023877,2002-12-17
1024.109711220976,2002-12-18
1024.0902124191211,2002-12-19
1024.0707164961848,2002-12-20
1024.0512234515302,2002-12-21
1024.0317332845189,2002-12-22
1024.0122459945148,2002-12-23
1023.9927615808803,2002-12-24
1023.973280042979,2002-12-25
1023.9538013801736,2002-12-26
1023.9343255918283,2002-12-27
1023.914852677307,2002-12-28
1023.8953826359729,2002-12-29
1023.8759154671909,2002-12-30
1023.8564511703252,2002-12-31
1023.8340042808865,2003-01-01
1023.8115607686725,2003-01-02
1023.7891206329209,2003-01-03
1023.7666838728707,2003-01-04
1023.7442504877588,2003-01-05
1023.7218204768249,2003-01-06
1023.6993938393072,2003-01-07
1023.676970574445,2003-01-08
1023.6545506814776,2003-01-09
1023.6321341596445,2003-01-10
1023.609721008185,2003-01-11
1023.587311226339,2003-01-12
1023.5649048133478,2003-01-13
1023.5425017684506,2003-01-14
1023.5201020908881,2003-01-15
1023.4977057799019,2003-01-16
1023.475312834732,2003-01-17
1023.4529232546213,2003-01-18
1023.4305370388103,2003-01-19
1023.40815418654,2003-01-20
1023.3857746970541,2003-01-21
1023.3633985695935,2003-01-22
1023.3410258034013,2003-01-23
1023.3186563977201,2003-01-24
1023.2962903517927,2003-01-25
1023.2739276648622,2003-01-26
1023.251568336172,2003-01-27
1023.2292123649657,2003-01-28
1023.2068597504876,2003-01-29
1023.1845104919805,2003-01-30
1023.1621645886898,2003-01-31
1023.144339379668,2003-02-01
1023.1265166889123,2003-02-02
1023.1086965158902,2003-02-03
1023.0908788600672,2003-02-04
1023.0730637209103,2003-02-05
1023.0552510978868,2003-02-06
1023.0374409904628,2003-02-07
1023.0196333981064,2003-02-08
1023.0018283202844,2003-02-09
1022.9840257564637,2003-02-10
1022.9662257061129,2003-02-11
1022.9484281686996,2003-02-12
1022.9306331436906,2003-02-13
1022.9128406305554,2003-02-14
1022.8950506287612,2003-02-15
1022.8772631377767,2003-02-16
1022.8594781570703,2003-02-17
1022.8416956861107,2003-02-18
1022.823915724367,2003-02-19
1022.8061382713073,2003-02-20
1022.7883633264016,2003-02-21
1022.7705908891184,2003-02-22
1022.7528209589277,2003-02-23
1022.7350535352987,2003-02-24
1022.7172886177011,2003-02-25
1022.6995262056049,2003-02-26
1022.6817662984797,2003-02-27
1022.664008895796,2003-02-28
1022.6433496176661,2003-03-01
1022.6226931917487,2003-03-02
1022.6020396174544,2003-03-03
1022.5813888941921,2003-03-04
1022.5607410213713,2003-03-05
1022.5400959984025,2003-03-06
1022.5194538246953,2003-03-07
1022.4988144996599,2003-03-08
1022.4781780227074,2003-03-09
1022.4575443932468,2003-03-10
1022.4369136106902,2003-03-11
1022.416285674448,2003-03-12
1022.3956605839311,2003-03-13
1022.3750383385506,2003-03-14
1022.3544189377176,2003-03-15
1022.3338023808442,2003-03-16
1022.3131886673418,2003-03-17
1022.292577796622,2003-03-18
1022.2719697680972,2003-03-19
1022.2513645811787,2003-03-20
1022.2307622352802,2003-03-21
1022.2101627298129,2003-03-22
1022.18956606419,2003-03-23
1022.1689722378242,2003-03-24
1022.1483812501284,2003-03-25
1022.1277931005161,2003-03-26
1022.1072077883996,2003-03-27
1022.0866253131934,2003-03-28
1022.0660456743104,2003-03-29
1022.0454688711651,2003-03-30
1022.0248949031702,2003-03-31
1022.0058539616844,2003-04-01
1021.9868155317608,2003-04-02
1021.967779612904,2003-04-03
1021.9487462046168,2003-04-04
1021.929715306402,2003-04-05
1021.910686917764,2003-04-06
1021.8916610382059,2003-04-07
1021.872637667231,2003-04-08
1021.8536168043445,2003-04-09
1021.834598449049,2003-04-10
1021.8155826008498,2003-04-11
1021.7965692592506,2003-04-12
1021.7775584237555,2003-04-13
1021.7585500938704,2003-04-14
1021.7395442690982,2003-04-15
1021.7205409489446,2003-04-16
1021.7015401329152,2003-04-17
1021.6825418205134,2003-04-18
1021.6635460112464,2003-04-19
1021.6445527046177,2003-04-20
1021.6255619001338,2003-04-21
