Date,GDPCTOT% Index_ratio_annual
2000-11-10,-0.16901789056067074
2000-11-11,-0.1687386780447646
2000-11-12,-0.1684594655288576
2000-11-13,-0.1681802530129506
2000-11-14,-0.16790104049704446
2000-11-15,-0.16762182798113656
2000-11-16,-0.16734261546523133
2000-11-17,-0.16706340294932254
2000-11-18,-0.1667841904334164
2000-11-19,-0.1665049779175094
2000-11-20,-0.1662257654016015
2000-11-21,-0.16594655288569626
2000-11-22,-0.16566734036978836
2000-11-23,-0.16538812785388135
2000-11-24,-0.16510891533797523
2000-11-25,-0.16482970282206733
2000-11-26,-0.1645504903061621
2000-11-27,-0.1642712777902533
2000-11-28,-0.16399206527434806
2000-11-29,-0.16371285275844016
2000-11-30,-0.16343364024253315
2000-12-01,-0.16315442772662703
2000-12-02,-0.16287521521072001
2000-12-03,-0.1625960026948139
2000-12-04,-0.16231679017890688
2000-12-05,-0.16203757766299987
2000-12-06,-0.16175836514709374
2000-12-07,-0.16147915263118584
2000-12-08,-0.16119994011527972
2000-12-09,-0.16092072759937182
2000-12-10,-0.1606415150834657
2000-12-11,-0.16036230256755868
2000-12-12,-0.16008309005165167
2000-12-13,-0.15980387753574554
2000-12-14,-0.15952466501983764
2000-12-15,-0.15924545250393063
2000-12-16,-0.15896623998802362
2000-12-17,-0.1586870274721175
2000-12-18,-0.15840781495621048
2000-12-19,-0.15812860244030347
2000-12-20,-0.15784938992439645
2000-12-21,-0.15757017740849033
2000-12-22,-0.1572909648925842
2000-12-23,-0.1570117523766763
2000-12-24,-0.1567325398607684
2000-12-25,-0.15645332734486317
2000-12-26,-0.15617411482895527
2000-12-27,-0.15589490231304826
2000-12-28,-0.15561568979714213
2000-12-29,-0.15533647728123423
2000-12-30,-0.15505726476532722
2000-12-31,-0.1547780522494211
2001-01-01,-0.16133542929860045
2001-01-02,-0.1678928063477816
2001-01-03,-0.17445018339696183
2001-01-04,-0.18100756044614208
2001-01-05,-0.18756493749532233
2001-01-06,-0.19412231454450168
2001-01-07,-0.20067969159368282
2001-01-08,-0.20723706864286306
2001-01-09,-0.2137944456920433
2001-01-10,-0.22035182274122267
2001-01-11,-0.22690919979040292
2001-01-12,-0.23346657683958494
2001-01-13,-0.2400239538887634
2001-01-14,-0.24658133093794543
2001-01-15,-0.2531387079871239
2001-01-16,-0.25969608503630504
2001-01-17,-0.2662534620854853
2001-01-18,-0.2728108391346664
2001-01-19,-0.2793682161838458
2001-01-20,-0.2859255932330269
2001-01-21,-0.29248297028220716
2001-01-22,-0.2990403473313874
2001-01-23,-0.30559772438056854
2001-01-24,-0.3121551014297479
2001-01-25,-0.31871247847892725
2001-01-26,-0.3252698555281084
2001-01-27,-0.33182723257728863
2001-01-28,-0.33838460962646977
2001-01-29,-0.3449419866756491
2001-01-30,-0.3514993637248294
2001-01-31,-0.3580567407740105
2001-02-01,-0.36461411782318986
2001-02-02,-0.371171494872371
2001-02-03,-0.37772887192155125
2001-02-04,-0.3842862489707315
2001-02-05,-0.39084362601991174
2001-02-06,-0.397401003069092
2001-02-07,-0.40395838011827223
2001-02-08,-0.4105157571674525
2001-02-09,-0.4170731342166336
2001-02-10,-0.42363051126581386
2001-02-11,-0.4301878883149941
2001-02-12,-0.43674526536417346
2001-02-13,-0.4433026424133546
2001-02-14,-0.44986001946253484
2001-02-15,-0.4564173965117151
2001-02-16,-0.46297477356089534
2001-02-17,-0.4695321506100756
2001-02-18,-0.47608952765925583
2001-02-19,-0.4826469047084361
2001-02-20,-0.4892042817576172
2001-02-21,-0.49576165880679657
2001-02-22,-0.5023190358559777
2001-02-23,-0.508876412905158
2001-02-24,-0.5154337899543382
2001-02-25,-0.5219911670035184
2001-02-26,-0.5285485440526987
2001-02-27,-0.5351059211018789
2001-02-28,-0.5416632981510592
2001-03-01,-0.5543805674077404
2001-03-02,-0.5609559098734946
2001-03-03,-0.5675312523392471
2001-03-04,-0.5741065948050013
2001-03-05,-0.5806819372707546
2001-03-06,-0.5872572797365079
2001-03-07,-0.5938326222022612
2001-03-08,-0.6004079646680154
2001-03-09,-0.6069833071337687
2001-03-10,-0.613558649599522
2001-03-11,-0.6201339920652744
2001-03-12,-0.6267093345310286
2001-03-13,-0.633284676996781
2001-03-14,-0.6398600194625361
2001-03-15,-0.6464353619282885
2001-03-16,-0.653010704394041
2001-03-17,-0.6595860468597952
2001-03-18,-0.6661613893255494
2001-03-19,-0.6727367317913027
2001-03-20,-0.6793120742570551
2001-03-21,-0.6858874167228084
2001-03-22,-0.6924627591885617
2001-03-23,-0.6990381016543168
2001-03-24,-0.7056134441200692
2001-03-25,-0.7121887865858234
2001-03-26,-0.7187641290515758
2001-03-27,-0.7253394715173291
2001-03-28,-0.7319148139830833
2001-03-29,-0.7384901564488366
2001-03-30,-0.74506549891459
2001-03-31,-0.7516408413803433
2001-04-01,-0.7702537615090952
2001-04-02,-0.7888666816378471
2001-04-03,-0.8074796017665999
2001-04-04,-0.8260925218953519
2001-04-05,-0.8447054420241047
2001-04-06,-0.8633183621528575
2001-04-07,-0.8819312822816077
2001-04-08,-0.9005442024103605
2001-04-09,-0.9191571225391133
2001-04-10,-0.9377700426678652
2001-04-11,-0.9563829627966172
2001-04-12,-0.97499588292537
2001-04-13,-0.9936088030541219
2001-04-14,-1.0122217231828738
2001-04-15,-1.0308346433116267
2001-04-16,-1.0494475634403786
2001-04-17,-1.0680604835691305
2001-04-18,-1.0866734036978825
2001-04-19,-1.1052863238266353
2001-04-20,-1.1238992439553872
2001-04-21,-1.1425121640841391
2001-04-22,-1.161125084212892
2001-04-23,-1.1797380043416439
2001-04-24,-1.1983509244703958
2001-04-25,-1.2169638445991477
2001-04-26,-1.2355767647278997
2001-04-27,-1.2541896848566534
2001-04-28,-1.2728026049854044
2001-04-29,-1.2914155251141572
2001-04-30,-1.3100284452429083
2001-05-01,-1.328641365371661
2001-05-02,-1.347254285500414
2001-05-03,-1.3658672056291645
2001-05-04,-1.384480125757917
2001-05-05,-1.4030930458866693
2001-05-06,-1.4217059660154225
2001-05-07,-1.440318886144174
2001-05-08,-1.458931806272925
2001-05-09,-1.4775447264016783
2001-05-10,-1.4961576465304303
2001-05-11,-1.5147705666591826
2001-05-12,-1.5333834867879346
2001-05-13,-1.5519964069166865
2001-05-14,-1.5706093270454398
2001-05-15,-1.5892222471741917
2001-05-16,-1.6078351673029432
2001-05-17,-1.626448087431696
2001-05-18,-1.645061007560447
2001-05-19,-1.6636739276892003
2001-05-20,-1.6822868478179531
2001-05-21,-1.700899767946705
2001-05-22,-1.719512688075457
2001-05-23,-1.738125608204208
2001-05-24,-1.7567385283329608
2001-05-25,-1.7753514484617137
2001-05-26,-1.7939643685904656
2001-05-27,-1.812577288719217
2001-05-28,-1.831190208847969
2001-05-29,-1.8498031289767214
2001-05-30,-1.8684160491054742
2001-05-31,-1.8870289692342261
2001-06-01,-1.905641889362978
2001-06-02,-1.92425480949173
2001-06-03,-1.9428677296204828
2001-06-04,-1.9614806497492348
2001-06-05,-1.9800935698779876
2001-06-06,-1.9987064900067395
2001-06-07,-2.0173194101354905
2001-06-08,-2.0359323302642434
2001-06-09,-2.0545452503929953
2001-06-10,-2.0731581705217472
2001-06-11,-2.0917710906504996
2001-06-12,-2.110384010779251
2001-06-13,-2.128996930908004
2001-06-14,-2.147609851036756
2001-06-15,-2.1662227711655078
2001-06-16,-2.18483569129426
2001-06-17,-2.2034486114230125
2001-06-18,-2.2220615315517644
2001-06-19,-2.2406744516805173
2001-06-20,-2.259287371809269
2001-06-21,-2.2779002919380216
2001-06-22,-2.296513212066773
2001-06-23,-2.315126132195526
2001-06-24,-2.3337390523242787
2001-06-25,-2.3523519724530297
2001-06-26,-2.3709648925817817
2001-06-27,-2.3895778127105336
2001-06-28,-2.4081907328392864
2001-06-29,-2.4268036529680392
2001-06-30,-2.4454165730967903
2001-07-01,-2.4473508496144936
2001-07-02,-2.449285126132197
2001-07-03,-2.4512194026498992
2001-07-04,-2.4531536791676034
2001-07-05,-2.4550879556853076
2001-07-06,-2.457022232203011
2001-07-07,-2.4589565087207124
2001-07-08,-2.4608907852384165
2001-07-09,-2.4628250617561207
2001-07-10,-2.4647593382738244
2001-07-11,-2.4666936147915264
2001-07-12,-2.468627891309231
2001-07-13,-2.470562167826934
2001-07-14,-2.4724964443446376
2001-07-15,-2.4744307208623413
2001-07-16,-2.4763649973800437
2001-07-17,-2.478299273897748
2001-07-18,-2.4802335504154507
2001-07-19,-2.482167826933155
2001-07-20,-2.484102103450858
2001-07-21,-2.486036379968562
2001-07-22,-2.487970656486264
2001-07-23,-2.489904933003968
2001-07-24,-2.4918392095216713
2001-07-25,-2.4937734860393754
2001-07-26,-2.495707762557078
2001-07-27,-2.497642039074781
2001-07-28,-2.4995763155924853
2001-07-29,-2.5015105921101894
2001-07-30,-2.503444868627892
2001-07-31,-2.5053791451455942
2001-08-01,-2.5073134216632984
2001-08-02,-2.5092476981810026
2001-08-03,-2.5111819746987054
2001-08-04,-2.5131162512164082
2001-08-05,-2.5150505277341115
2001-08-06,-2.5169848042518157
2001-08-07,-2.5189190807695194
2001-08-08,-2.5208533572872227
2001-08-09,-2.522787633804925
2001-08-10,-2.524721910322629
2001-08-11,-2.5266561868403326
2001-08-12,-2.5285904633580367
2001-08-13,-2.53052473987574
2001-08-14,-2.5324590163934424
2001-08-15,-2.5343932929111457
2001-08-16,-2.53632756942885
2001-08-17,-2.538261845946554
2001-08-18,-2.5401961224642573
2001-08-19,-2.5421303989819606
2001-08-20,-2.544064675499663
2001-08-21,-2.545998952017367
2001-08-22,-2.5479332285350704
2001-08-23,-2.549867505052773
2001-08-24,-2.551801781570478
2001-08-25,-2.5537360580881803
2001-08-26,-2.5556703346058836
2001-08-27,-2.5576046111235873
2001-08-28,-2.5595388876412906
2001-08-29,-2.561473164158994
2001-08-30,-2.5634074406766976
2001-08-31,-2.565341717194401
2001-09-01,-2.5672759937121046
2001-09-02,-2.5692102702298074
2001-09-03,-2.571144546747511
2001-09-04,-2.573078823265214
2001-09-05,-2.575013099782918
2001-09-06,-2.576947376300622
2001-09-07,-2.5788816528183234
2001-09-08,-2.5808159293360284
2001-09-09,-2.5827502058537313
2001-09-10,-2.584684482371435
2001-09-11,-2.586618758889139
2001-09-12,-2.5885530354068416
2001-09-13,-2.5904873119245457
2001-09-14,-2.5924215884422486
2001-09-15,-2.5943558649599514
2001-09-16,-2.596290141477656
2001-09-17,-2.5982244179953597
2001-09-18,-2.6001586945130617
2001-09-19,-2.6020929710307663
2001-09-20,-2.6040272475484683
2001-09-21,-2.6059615240661724
2001-09-22,-2.6078958005838757
2001-09-23,-2.609830077101579
2001-09-24,-2.6117643536192827
2001-09-25,-2.6136986301369856
2001-09-26,-2.6156329066546897
2001-09-27,-2.6175671831723935
2001-09-28,-2.6195014596900963
2001-09-29,-2.6214357362078
2001-09-30,-2.623370012725503
2001-10-01,-2.6280327868852464
2001-10-02,-2.632695561044989
2001-10-03,-2.637358335204731
2001-10-04,-2.642021109364474
2001-10-05,-2.6466838835242155
2001-10-06,-2.651346657683959
2001-10-07,-2.656009431843701
2001-10-08,-2.6606722060034436
2001-10-09,-2.6653349801631863
2001-10-10,-2.669997754322928
2001-10-11,-2.6746605284826708
2001-10-12,-2.679323302642413
2001-10-13,-2.683986076802156
2001-10-14,-2.688648850961899
2001-10-15,-2.6933116251216402
2001-10-16,-2.697974399281383
2001-10-17,-2.7026371734411256
2001-10-18,-2.707299947600869
2001-10-19,-2.711962721760611
2001-10-20,-2.7166254959203524
2001-10-21,-2.7212882700800956
2001-10-22,-2.7259510442398383
2001-10-23,-2.7306138183995805
2001-10-24,-2.735276592559323
2001-10-25,-2.7399393667190655
2001-10-26,-2.7446021408788077
2001-10-27,-2.7492649150385504
2001-10-28,-2.7539276891982927
2001-10-29,-2.7585904633580363
2001-10-30,-2.7632532375177785
2001-10-31,-2.7679160116775203
2001-11-01,-2.772578785837262
2001-11-02,-2.7772415599970057
2001-11-03,-2.7819043341567475
2001-11-04,-2.7865671083164907
2001-11-05,-2.791229882476233
2001-11-06,-2.7958926566359747
2001-11-07,-2.8005554307957183
2001-11-08,-2.80521820495546
2001-11-09,-2.809880979115203
2001-11-10,-2.8145437532749455
2001-11-11,-2.8192065274346874
2001-11-12,-2.82386930159443
2001-11-13,-2.8285320757541723
2001-11-14,-2.833194849913915
2001-11-15,-2.837857624073658
2001-11-16,-2.8425203982333995
2001-11-17,-2.847183172393143
2001-11-18,-2.8518459465528854
2001-11-19,-2.856508720712627
2001-11-20,-2.8611714948723703
2001-11-21,-2.865834269032112
2001-11-22,-2.8704970431918557
2001-11-23,-2.875159817351598
2001-11-24,-2.8798225915113402
2001-11-25,-2.884485365671084
2001-11-26,-2.8891481398308247
2001-11-27,-2.8938109139905683
2001-11-28,-2.8984736881503097
2001-11-29,-2.903136462310053
2001-11-30,-2.9077992364697955
2001-12-01,-2.912462010629538
2001-12-02,-2.9171247847892805
2001-12-03,-2.9217875589490228
2001-12-04,-2.926450333108765
2001-12-05,-2.9311131072685077
2001-12-06,-2.9357758814282495
2001-12-07,-2.9404386555879922
2001-12-08,-2.9451014297477345
2001-12-09,-2.9497642039074776
2001-12-10,-2.9544269780672203
2001-12-11,-2.959089752226962
2001-12-12,-2.963752526386705
2001-12-13,-2.968415300546447
2001-12-14,-2.9730780747061902
2001-12-15,-2.977740848865933
2001-12-16,-2.982403623025675
2001-12-17,-2.987066397185417
2001-12-18,-2.99172917134516
2001-12-19,-2.996391945504902
2001-12-20,-3.0010547196646447
2001-12-21,-3.005717493824387
2001-12-22,-3.0103802679841296
2001-12-23,-3.0150430421438728
2001-12-24,-3.019705816303615
2001-12-25,-3.0243685904633577
2001-12-26,-3.0290313646230995
2001-12-27,-3.033694138782842
2001-12-28,-3.0383569129425845
2001-12-29,-3.043019687102328
2001-12-30,-3.0476824612620703
2001-12-31,-3.0523452354218126
2002-01-01,-3.03839059809866
2002-01-02,-3.0244359607755067
2002-01-03,-3.0104813234523538
2002-01-04,-2.996526686129201
2002-01-05,-2.9825720488060483
2002-01-06,-2.968617411482896
2002-01-07,-2.9546627741597424
2002-01-08,-2.940708136836589
2002-01-09,-2.9267534995134366
2002-01-10,-2.912798862190284
2002-01-11,-2.898844224867132
2002-01-12,-2.884889587543977
2002-01-13,-2.8709349502208257
2002-01-14,-2.8569803128976714
2002-01-15,-2.84302567557452
2002-01-16,-2.829071038251367
2002-01-17,-2.8151164009282135
2002-01-18,-2.8011617636050596
2002-01-19,-2.787207126281908
2002-01-20,-2.7732524889587546
2002-01-21,-2.7592978516356017
2002-01-22,-2.7453432143124488
2002-01-23,-2.7313885769892945
2002-01-24,-2.717433939666143
2002-01-25,-2.7034793023429904
2002-01-26,-2.6895246650198374
2002-01-27,-2.6755700276966845
2002-01-28,-2.6616153903735307
2002-01-29,-2.647660753050379
2002-01-30,-2.6337061157272252
2002-01-31,-2.6197514784040723
2002-02-01,-2.6057968410809194
2002-02-02,-2.591842203757767
2002-02-03,-2.577887566434614
2002-02-04,-2.563932929111461
2002-02-05,-2.549978291788308
2002-02-06,-2.536023654465155
2002-02-07,-2.522069017142002
2002-02-08,-2.5081143798188497
2002-02-09,-2.494159742495696
2002-02-10,-2.480205105172543
2002-02-11,-2.46625046784939
2002-02-12,-2.4522958305262383
2002-02-13,-2.4383411932030845
2002-02-14,-2.4243865558799316
2002-02-15,-2.4104319185567786
2002-02-16,-2.3964772812336257
2002-02-17,-2.382522643910473
2002-02-18,-2.3685680065873203
2002-02-19,-2.3546133692641673
2002-02-20,-2.3406587319410135
2002-02-21,-2.326704094617862
2002-02-22,-2.3127494572947076
2002-02-23,-2.298794819971555
2002-02-24,-2.2848401826484026
2002-02-25,-2.2708855453252497
2002-02-26,-2.2569309080020954
2002-02-27,-2.2429762706789433
2002-02-28,-2.229021633355791
2002-03-01,-2.2112328767123293
2002-03-02,-2.197260273972603
2002-03-03,-2.183287671232877
2002-03-04,-2.1693150684931504
2002-03-05,-2.155342465753425
2002-03-06,-2.1413698630136992
2002-03-07,-2.1273972602739732
2002-03-08,-2.1134246575342464
2002-03-09,-2.0994520547945204
2002-03-10,-2.0854794520547943
2002-03-11,-2.0715068493150697
2002-03-12,-2.057534246575343
2002-03-13,-2.043561643835617
2002-03-14,-2.02958904109589
2002-03-15,-2.0156164383561648
2002-03-16,-2.001643835616439
2002-03-17,-1.9876712328767132
2002-03-18,-1.9736986301369863
2002-03-19,-1.9597260273972608
2002-03-20,-1.945753424657536
2002-03-21,-1.9317808219178092
2002-03-22,-1.9178082191780845
2002-03-23,-1.9038356164383567
2002-03-24,-1.8898630136986316
2002-03-25,-1.8758904109589052
2002-03-26,-1.86191780821918
2002-03-27,-1.847945205479454
2002-03-28,-1.8339726027397272
2002-03-29,-1.8200000000000012
2002-03-30,-1.8060273972602756
2002-03-31,-1.7920547945205496
2002-04-01,-1.7810958904109602
2002-04-02,-1.7701369863013707
2002-04-03,-1.7591780821917817
2002-04-04,-1.7482191780821923
2002-04-05,-1.7372602739726024
2002-04-06,-1.726301369863013
2002-04-07,-1.7153424657534249
2002-04-08,-1.7043835616438359
2002-04-09,-1.6934246575342464
2002-04-10,-1.6824657534246579
2002-04-11,-1.6715068493150689
2002-04-12,-1.660547945205479
2002-04-13,-1.6495890410958909
2002-04-14,-1.6386301369863019
2002-04-15,-1.6276712328767111
2002-04-16,-1.6167123287671226
2002-04-17,-1.6057534246575345
2002-04-18,-1.5947945205479441
2002-04-19,-1.5838356164383556
2002-04-20,-1.5728767123287666
2002-04-21,-1.5619178082191771
2002-04-22,-1.5509589041095886
2002-04-23,-1.5399999999999987
2002-04-24,-1.5290410958904106
2002-04-25,-1.518082191780823
2002-04-26,-1.5071232876712335
2002-04-27,-1.4961643835616436
2002-04-28,-1.4852054794520546
2002-04-29,-1.4742465753424656
2002-04-30,-1.4632876712328775
2002-05-01,-1.452328767123288
2002-05-02,-1.4413698630136982
2002-05-03,-1.4304109589041096
2002-05-04,-1.419452054794521
2002-05-05,-1.4084931506849312
2002-05-06,-1.3975342465753418
2002-05-07,-1.3865753424657536
2002-05-08,-1.3756164383561647
2002-05-09,-1.3646575342465748
2002-05-10,-1.3536986301369858
2002-05-11,-1.3427397260273972
2002-05-12,-1.3317808219178078
2002-05-13,-1.3208219178082188
2002-05-14,-1.3098630136986293
2002-05-15,-1.2989041095890403
2002-05-16,-1.2879452054794518
2002-05-17,-1.2769863013698628
2002-05-18,-1.2660273972602734
2002-05-19,-1.2550684931506844
2002-05-20,-1.2441095890410954
2002-05-21,-1.233150684931506
2002-05-22,-1.222191780821917
2002-05-23,-1.2112328767123275
2002-05-24,-1.2002739726027394
2002-05-25,-1.18931506849315
2002-05-26,-1.178356164383561
2002-05-27,-1.1673972602739724
2002-05-28,-1.1564383561643834
2002-05-29,-1.1454794520547935
2002-05-30,-1.1345205479452045
2002-05-31,-1.1235616438356155
2002-06-01,-1.1126027397260265
2002-06-02,-1.1016438356164375
2002-06-03,-1.090684931506849
2002-06-04,-1.0797260273972595
2002-06-05,-1.0687671232876705
2002-06-06,-1.057808219178082
2002-06-07,-1.0468493150684925
2002-06-08,-1.0358904109589036
2002-06-09,-1.0249315068493141
2002-06-10,-1.0139726027397256
2002-06-11,-1.003013698630137
2002-06-12,-0.9920547945205476
2002-06-13,-0.9810958904109586
2002-06-14,-0.9701369863013696
2002-06-15,-0.9591780821917806
2002-06-16,-0.948219178082192
2002-06-17,-0.9372602739726026
2002-06-18,-0.9263013698630136
2002-06-19,-0.9153424657534246
2002-06-20,-0.9043835616438352
2002-06-21,-0.8934246575342466
2002-06-22,-0.8824657534246572
2002-06-23,-0.8715068493150682
2002-06-24,-0.8605479452054792
2002-06-25,-0.8495890410958902
2002-06-26,-0.8386301369863021
2002-06-27,-0.8276712328767122
2002-06-28,-0.8167123287671232
2002-06-29,-0.8057534246575337
2002-06-30,-0.7947945205479447
2002-07-01,-0.7838356164383562
2002-07-02,-0.7728767123287668
2002-07-03,-0.7619178082191786
2002-07-04,-0.7509589041095892
2002-07-05,-0.7399999999999998
2002-07-06,-0.7290410958904112
2002-07-07,-0.7180821917808222
2002-07-08,-0.7071232876712332
2002-07-09,-0.6961643835616433
2002-07-10,-0.6852054794520548
2002-07-11,-0.6742465753424667
