Date,SPX Index_ratio_annual
2010-06-25,1110.2577073299406
2010-06-26,1111.9536015841438
2010-06-27,1113.5396224075919
2010-06-28,1115.1138994201672
2010-06-29,1116.685188869151
2010-06-30,1118.1156070465222
2010-07-01,1119.571639024362
2010-07-02,1121.0126878808276
2010-07-03,1122.53059916281
2010-07-04,1124.056057826927
2010-07-05,1125.5846927670095
2010-07-06,1127.1165139137515
2010-07-07,1128.6531939940232
2010-07-08,1130.358130634409
2010-07-09,1132.1731750591457
2010-07-10,1133.90136075151
2010-07-11,1135.6830443681026
2010-07-12,1137.4232964848145
2010-07-13,1139.1694049498228
2010-07-14,1140.8321226356986
2010-07-15,1142.4314319574996
2010-07-16,1143.8281589614521
2010-07-17,1145.186848477748
2010-07-18,1146.5995037458204
2010-07-19,1148.015953106763
2010-07-20,1149.4533835218788
2010-07-21,1150.8620406067712
2010-07-22,1152.2093910999356
2010-07-23,1153.6885992906791
2010-07-24,1155.075370739888
2010-07-25,1156.3467612840223
2010-07-26,1157.6376779249401
2010-07-27,1158.966499945197
2010-07-28,1160.2757637369903
2010-07-29,1161.5018781392494
2010-07-30,1162.8419979227372
2010-07-31,1164.1828603074036
2010-08-01,1165.4641480386845
2010-08-02,1166.723484846829
2010-08-03,1168.055588045684
2010-08-04,1169.278113383239
2010-08-05,1170.464500391338
2010-08-06,1171.7898631680114
2010-08-07,1173.155869284837
2010-08-08,1174.359374244162
2010-08-09,1175.6688979775188
2010-08-10,1176.9986560551145
2010-08-11,1178.3325032471994
2010-08-12,1179.6886498273868
2010-08-13,1180.9019092132887
2010-08-14,1182.0468407852588
2010-08-15,1183.273921296634
2010-08-16,1184.5214948806386
2010-08-17,1185.771617421378
2010-08-18,1187.2201285353117
2010-08-19,1188.5429781758278
2010-08-20,1189.727358498269
2010-08-21,1190.8588782010484
2010-08-22,1191.8815803259013
2010-08-23,1192.9570278449464
2010-08-24,1194.0213240228604
2010-08-25,1195.0449486825812
2010-08-26,1195.9744697623523
2010-08-27,1196.8970310007805
2010-08-28,1197.8901071033983
2010-08-29,1198.9660194818239
2010-08-30,1199.979818079513
2010-08-31,1200.9484035927162
2010-09-01,1201.9743134022413
2010-09-02,1203.2429911024378
2010-09-03,1204.545948018127
2010-09-04,1205.8288032611729
2010-09-05,1206.8888201002267
2010-09-06,1207.9700775916003
2010-09-07,1209.0528002987694
2010-09-08,1210.0989654350278
2010-09-09,1211.2006473471668
2010-09-10,1212.1091623618327
2010-09-11,1212.9906672109469
2010-09-12,1213.944684580339
2010-09-13,1214.9095797339335
2010-09-14,1215.9128941993633
2010-09-15,1216.8708895264965
2010-09-16,1217.6033442479609
2010-09-17,1218.3040139483796
2010-09-18,1218.8195801893019
2010-09-19,1219.5011035281657
2010-09-20,1220.3622170399324
2010-09-21,1221.2760468197544
2010-09-22,1222.20650997083
2010-09-23,1222.8967375302557
2010-09-24,1223.5616640349072
2010-09-25,1224.3585271740315
2010-09-26,1225.2856957635477
2010-09-27,1226.2280247575172
2010-09-28,1227.1515764028131
2010-09-29,1227.9671527539772
2010-09-30,1228.3929649283211
2010-10-01,1229.0557346089809
2010-10-02,1229.8988160427612
2010-10-03,1230.5991393550134
2010-10-04,1231.243545313626
2010-10-05,1231.8602553731098
2010-10-06,1232.445862616771
2010-10-07,1232.7738656450276
2010-10-08,1232.8493734384122
2010-10-09,1232.8505166283346
2010-10-10,1232.5300811551651
2010-10-11,1232.1699471082136
2010-10-12,1231.8107050719875
2010-10-13,1231.4335340570187
2010-10-14,1231.4908392578297
2010-10-15,1231.387869492125
2010-10-16,1230.9252655707924
2010-10-17,1230.6668812246564
2010-10-18,1230.3868273081773
2010-10-19,1230.132790221766
2010-10-20,1229.7531598656856
2010-10-21,1229.6237421763672
2010-10-22,1229.4530575580916
2010-10-23,1228.9972983999742
2010-10-24,1228.6735833029352
2010-10-25,1228.2341125654334
2010-10-26,1227.8028340815868
2010-10-27,1227.4570108548276
2010-10-28,1227.0228426661804
2010-10-29,1227.07052729849
2010-10-30,1226.9208637724457
2010-10-31,1227.0602167468487
2010-11-01,1227.253591701141
2010-11-02,1227.4502549491344
2010-11-03,1227.6296692707776
2010-11-04,1227.7962206517134
2010-11-05,1228.170329005273
2010-11-06,1228.2285326066312
2010-11-07,1228.0922686099386
2010-11-08,1228.0523399993629
2010-11-09,1228.0046465234739
2010-11-10,1227.768640240762
2010-11-11,1227.5059140676399
2010-11-12,1227.116845995423
2010-11-13,1226.5892148156872
2010-11-14,1226.2370849211993
2010-11-15,1225.74611331044
2010-11-16,1225.2514268225586
2010-11-17,1224.594412014942
2010-11-18,1223.8500271884595
2010-11-19,1223.1946875177225
2010-11-20,1222.4567273563584
2010-11-21,1221.5465472723179
2010-11-22,1220.8108429402303
2010-11-23,1220.0707994085549
2010-11-24,1219.1834352613264
2010-11-25,1218.5408047469466
2010-11-26,1217.8865533090009
2010-11-27,1217.3159340434067
2010-11-28,1216.871592540304
2010-11-29,1216.4585745896002
2010-11-30,1216.041186895111
2010-12-01,1215.5758967359225
2010-12-02,1214.813031000475
2010-12-03,1214.211282708367
2010-12-04,1213.7590383420618
2010-12-05,1213.1767481405607
2010-12-06,1212.7054182463585
2010-12-07,1212.230050514681
2010-12-08,1211.7749181665201
2010-12-09,1211.5267794199037
2010-12-10,1211.1919707870882
2010-12-11,1210.875313203114
2010-12-12,1210.441708161153
2010-12-13,1210.0304575153746
2010-12-14,1209.6199282965765
2010-12-15,1209.1634865866197
2010-12-16,1208.689547845501
2010-12-17,1208.3879991186084
2010-12-18,1208.143393734408
2010-12-19,1207.790426977536
2010-12-20,1207.4470626009952
2010-12-21,1207.1133666044047
2010-12-22,1206.7275612185738
2010-12-23,1206.2720567936924
2010-12-24,1205.764994959355
2010-12-25,1205.238422507015
2010-12-26,1204.712640093316
2010-12-27,1204.2038944188246
2010-12-28,1203.6981299270535
2010-12-29,1203.1876206305978
2010-12-30,1202.6798489527469
2010-12-31,1202.2397429937068
2011-01-01,1201.91543612583
2011-01-02,1201.5915263472036
2011-01-03,1201.367070929686
2011-01-04,1201.183931929269
2011-01-05,1200.882564919966
2011-01-06,1200.5624291773472
2011-01-07,1200.256014475731
2011-01-08,1199.8174364805893
2011-01-09,1199.3692590569513
2011-01-10,1198.854871434867
2011-01-11,1198.3362078148562
2011-01-12,1197.8192627587748
2011-01-13,1197.334839351985
2011-01-14,1196.7905145098357
2011-01-15,1196.1567546108608
2011-01-16,1195.6060443007543
2011-01-17,1195.0780587630086
2011-01-18,1194.550935918183
2011-01-19,1194.0297557185577
2011-01-20,1193.3832021913815
2011-01-21,1192.6565757039086
2011-01-22,1192.1935696070602
2011-01-23,1191.8422594924725
2011-01-24,1191.5065537279613
2011-01-25,1191.1926253801807
2011-01-26,1190.8488991528645
2011-01-27,1190.565407082767
2011-01-28,1190.2883221260354
2011-01-29,1190.1220716893783
2011-01-30,1189.9245763420486
2011-01-31,1189.6624982145067
2011-02-01,1189.4284419630326
2011-02-02,1189.160613848984
2011-02-03,1188.794333393545
2011-02-04,1188.51840212592
2011-02-05,1188.443278256201
2011-02-06,1188.3948661680529
2011-02-07,1188.4226471986015
2011-02-08,1188.4734202498296
2011-02-09,1188.597843095197
2011-02-10,1188.6312759132413
2011-02-11,1188.5394469693786
2011-02-12,1188.4266048778939
2011-02-13,1188.3369260764691
2011-02-14,1188.2195494176733
2011-02-15,1188.1112181034648
2011-02-16,1187.9909701818724
2011-02-17,1187.7756332524907
2011-02-18,1187.418683342144
2011-02-19,1187.0228482106454
2011-02-20,1186.5815624858394
2011-02-21,1186.1116940399131
2011-02-22,1185.6427131335442
2011-02-23,1185.1049593374596
2011-02-24,1184.5393166778642
2011-02-25,1184.0046504522356
2011-02-26,1183.4960794032684
2011-02-27,1182.9395048899023
2011-02-28,1182.3259337377165
2011-03-01,1181.7339200032443
2011-03-02,1181.0177678010223
2011-03-03,1180.1816566836505
2011-03-04,1179.3920996978286
2011-03-05,1178.605942569761
2011-03-06,1177.629126322161
2011-03-07,1176.6574405232382
2011-03-08,1175.6579499838374
2011-03-09,1174.694175347441
2011-03-10,1173.6942746499942
2011-03-11,1172.736233520243
2011-03-12,1171.7836342326598
2011-03-13,1170.9285542573311
2011-03-14,1170.0938538973692
2011-03-15,1169.2394698548399
2011-03-16,1168.3443772734367
2011-03-17,1167.3222346937162
2011-03-18,1166.3850107572296
2011-03-19,1165.51809412625
2011-03-20,1164.6551647360513
2011-03-21,1163.7452093745837
2011-03-22,1162.8889893600597
2011-03-23,1161.987658585834
2011-03-24,1161.2199333888018
2011-03-25,1160.4713265901466
2011-03-26,1159.771094974351
2011-03-27,1159.1263363684125
2011-03-28,1158.4300888236644
2011-03-29,1157.725465003244
2011-03-30,1157.0086257258172
2011-03-31,1156.2285191838141
2011-04-01,1155.4976262884911
2011-04-02,1154.7766107342613
2011-04-03,1154.1288072302627
2011-04-04,1153.507178648314
2011-04-05,1152.8878882265951
2011-04-06,1152.215535067106
2011-04-07,1151.519203404328
2011-04-08,1150.7977853887655
2011-04-09,1150.0701614942432
2011-04-10,1149.394456819878
2011-04-11,1148.719962157023
2011-04-12,1148.0368496485676
2011-04-13,1147.3157191604914
2011-04-14,1146.598469586293
2011-04-15,1145.7550012176805
2011-04-16,1144.952915253049
2011-04-17,1144.3027234330746
2011-04-18,1143.666603236017
2011-04-19,1142.993299934937
2011-04-20,1142.310444976497
2011-04-21,1141.5094964084785
2011-04-22,1140.7884105855644
2011-04-23,1140.0338351380176
2011-04-24,1139.2574351873686
2011-04-25,1138.525152288138
2011-04-26,1137.788644834727
2011-04-27,1137.1140011666516
2011-04-28,1136.594704365822
2011-04-29,1136.0392878632802
2011-04-30,1135.4618776339132
2011-05-01,1134.9946658671151
2011-05-02,1134.542116101524
2011-05-03,1134.0840820548542
2011-05-04,1133.5285716593141
2011-05-05,1133.1958767702042
2011-05-06,1132.8644350062573
2011-05-07,1132.8014843473854
2011-05-08,1132.7983919273493
2011-05-09,1132.8593611686124
2011-05-10,1132.936034133514
2011-05-11,1132.771245066713
2011-05-12,1132.5308694597336
2011-05-13,1132.2177029373504
2011-05-14,1131.883807702186
2011-05-15,1131.696742215591
2011-05-16,1131.480186729268
2011-05-17,1131.2425302591569
2011-05-18,1130.9970086642845
2011-05-19,1130.948472768689
2011-05-20,1130.934415568684
2011-05-21,1131.1183427982512
2011-05-22,1131.1699368078798
2011-05-23,1131.217614268385
2011-05-24,1131.2244313789183
2011-05-25,1131.305211646135
2011-05-26,1131.3945820564902
2011-05-27,1131.5981285619866
2011-05-28,1131.5735458687627
2011-05-29,1131.66339293314
2011-05-30,1131.7888154526734
2011-05-31,1131.914128697657
2011-06-01,1132.0753911181946
2011-06-02,1132.328778953187
2011-06-03,1132.4325036407383
2011-06-04,1132.4417115631347
2011-06-05,1132.6885053253463
2011-06-06,1132.928290535783
2011-06-07,1133.1322213043159
2011-06-08,1133.4113124363691
2011-06-09,1133.6110340881983
2011-06-10,1133.8785405711174
2011-06-11,1133.9210469821146
2011-06-12,1133.9542252844708
2011-06-13,1133.991191057287
2011-06-14,1134.0302934731772
2011-06-15,1134.120887485698
2011-06-16,1133.9504440438197
2011-06-17,1133.7553043950975
2011-06-18,1133.558792075246
2011-06-19,1133.3765692161871
2011-06-20,1133.202757824605
2011-06-21,1133.0465252371232
2011-06-22,1132.9572797339026
2011-06-23,1132.8626497522039
2011-06-24,1132.7824755936772
2011-06-25,1132.780125123551
2011-06-26,1132.816601791712
2011-06-27,1132.8491511122972
2011-06-28,1132.9111412321586
2011-06-29,1133.0267869328568
2011-06-30,1133.373053948716
2011-07-01,1133.786666433518
2011-07-02,1134.2776177630149
2011-07-03,1134.717016812166
2011-07-04,1135.1561359577563
2011-07-05,1135.5949754671537
2011-07-06,1136.0290193976507
2011-07-07,1136.4432300896337
2011-07-08,1136.668244513721
2011-07-09,1136.8113686874563
2011-07-10,1136.9217932463557
2011-07-11,1137.0219480528112
2011-07-12,1137.0608365335672
2011-07-13,1137.0807285922517
2011-07-14,1137.0843898611736
2011-07-15,1137.0804097455964
2011-07-16,1137.1643050889536
2011-07-17,1137.4407015379468
2011-07-18,1137.7158977953784
2011-07-19,1137.9640756423491
2011-07-20,1138.2313353030343
2011-07-21,1138.4612981406135
2011-07-22,1138.8204381663963
2011-07-23,1139.0518970268338
2011-07-24,1139.2984310256354
2011-07-25,1139.5532843070534
2011-07-26,1139.7889791664084
2011-07-27,1139.944648153654
2011-07-28,1140.0471318909902
2011-07-29,1140.1729614977837
2011-07-30,1140.289606505427
2011-07-31,1140.4388677907843
2011-08-01,1140.5901239251948
2011-08-02,1140.7279543873299
2011-08-03,1140.653878853171
2011-08-04,1140.6675511495341
2011-08-05,1140.5031771825047
2011-08-06,1140.3364816222072
2011-08-07,1140.1761086364822
2011-08-08,1140.0539254805062
2011-08-09,1139.7325900706944
2011-08-10,1139.5108954821583
2011-08-11,1139.186630415838
2011-08-12,1139.1238906974254
2011-08-13,1139.1402668733226
2011-08-14,1139.199485742439
2011-08-15,1139.2341817918216
2011-08-16,1139.3327795388607
2011-08-17,1139.4014591067607
2011-08-18,1139.3338281251904
2011-08-19,1139.1533682388126
2011-08-20,1139.0482184338766
2011-08-21,1138.994955319668
2011-08-22,1138.9948245355674
2011-08-23,1138.9954146131652
2011-08-24,1139.114785144338
2011-08-25,1139.3527969567701
2011-08-26,1139.533711705815
2011-08-27,1139.8016235499226
2011-08-28,1139.9852472445677
2011-08-29,1140.1630331446465
2011-08-30,1140.4234642570912
2011-08-31,1140.7742339294934
2011-09-01,1141.1140625986218
2011-09-02,1141.189245549153
2011-09-03,1141.127316567717
2011-09-04,1141.0128796828076
2011-09-05,1140.9357613193245
2011-09-06,1140.858676674453
2011-09-07,1140.7599698385332
2011-09-08,1140.8113614944598
2011-09-09,1140.8193044629497
2011-09-10,1140.7431127662546
2011-09-11,1140.66890514056
2011-09-12,1140.5907356130267
2011-09-13,1140.532515529161
2011-09-14,1140.4350827822436
2011-09-15,1140.3997648313941
2011-09-16,1140.4033051042609
2011-09-17,1140.4716557070435
2011-09-18,1140.5258241656752
2011-09-19,1140.5879109440934
2011-09-20,1140.6204748973478
2011-09-21,1140.5573830544586
2011-09-22,1140.4121417639553
2011-09-23,1140.2237919236288
2011-09-24,1140.0720904888724
2011-09-25,1139.7658324907889
2011-09-26,1139.441693070258
2011-09-27,1139.1832703897044
2011-09-28,1138.990105484694
2011-09-29,1138.7600063879606
2011-09-30,1138.5620976058126
2011-10-01,1138.301420631849
2011-10-02,1137.9377412549638
2011-10-03,1137.5612432500075
2011-10-04,1137.1055451340258
2011-10-05,1136.7596369955152
2011-10-06,1136.3812075076692
2011-10-07,1136.0986707220986
2011-10-08,1135.810902121942
2011-10-09,1135.5080718901843
2011-10-10,1135.222198106865
2011-10-11,1135.033571342156
2011-10-12,1134.8457384817427
2011-10-13,1134.6765636870298
2011-10-14,1134.4464930408974
2011-10-15,1134.3431029929175
2011-10-16,1134.239926665579
2011-10-17,1134.112018881765
2011-10-18,1133.9258356184625
2011-10-19,1133.7553220325228
2011-10-20,1133.6739471231617
2011-10-21,1133.5227184057053
2011-10-22,1133.389866418657
2011-10-23,1133.2743431787494
2011-10-24,1133.1218308892721
2011-10-25,1133.0085326531462
2011-10-26,1132.8202853102862
2011-10-27,1132.6286502965338
2011-10-28,1132.5484607465214
2011-10-29,1132.4048791993382
2011-10-30,1132.3292927972027
2011-10-31,1132.1707261937624
2011-11-01,1131.9343930786017
2011-11-02,1131.6066206421754
2011-11-03,1131.29769568381
2011-11-04,1131.0300038082469
2011-11-05,1130.6257549582076
2011-11-06,1130.2525319260496
2011-11-07,1129.886973031223
2011-11-08,1129.5409712427734
2011-11-09,1129.2449016192322
2011-11-10,1128.9514877907814
2011-11-11,1128.6563126798158
2011-11-12,1128.4622690594422
2011-11-13,1128.3117154697904
2011-11-14,1128.1784133731937
2011-11-15,1128.0157499387324
2011-11-16,1127.8754424601436
2011-11-17,1127.8284070936916
2011-11-18,1127.7322567993208
2011-11-19,1127.539716826209
2011-11-20,1127.290592534206
2011-11-21,1127.031935067883
2011-11-22,1126.7182256592828
2011-11-23,1126.4024399459665
2011-11-24,1126.1521800937578
2011-11-25,1125.809265974067
2011-11-26,1125.4725502846818
2011-11-27,1125.1822313544028
2011-11-28,1124.8396779852376
2011-11-29,1124.5796384552245
2011-11-30,1124.3346042716162
2011-12-01,1124.263979720496
2011-12-02,1124.092054604405
2011-12-03,1123.8407822877348
2011-12-04,1123.5478315400226
2011-12-05,1123.2715780953408
2011-12-06,1123.026539432745
2011-12-07,1122.7932001006789
2011-12-08,1122.5554787883673
2011-12-09,1122.199198061074
2011-12-10,1121.8802848829841
2011-12-11,1121.5409407776285
2011-12-12,1121.2128469642357
2011-12-13,1120.839647978738
2011-12-14,1120.440391798183
2011-12-15,1120.0228111202566
2011-12-16,1119.6308623058007
2011-12-17,1119.2128446766317
2011-12-18,1118.7543486291322
2011-12-19,1118.313445239358
2011-12-20,1117.8382807052833
2011-12-21,1117.434033344603
2011-12-22,1117.0287048302284
2011-12-23,1116.6374969798046
2011-12-24,1116.2913680909508
2011-12-25,1115.9613153162827
2011-12-26,1115.6314698545305
2011-12-27,1115.3018315104289
2011-12-28,1114.968717934573
2011-12-29,1114.59633909099
2011-12-30,1114.2457036451908
2011-12-31,1113.89250542858
2012-01-01,1113.5104248134203
2012-01-02,1113.128606160334
2012-01-03,1112.7470492000027
2012-01-04,1112.3402813965483
2012-01-05,1111.9906614386637
2012-01-06,1111.6274719936664
2012-01-07,1111.2721148099947
2012-01-08,1110.941029034088
2012-01-09,1110.6189167367495
2012-01-10,1110.3039321505923
2012-01-11,1110.0252820135945
2012-01-12,1109.7291558576349
2012-01-13,1109.353809683237
2012-01-14,1108.9996239175955
2012-01-15,1108.6051821125773
2012-01-16,1108.1780382925049
2012-01-17,1107.7512158516824
2012-01-18,1107.335670015026
2012-01-19,1106.945829744929
2012-01-20,1106.675252938862
2012-01-21,1106.383076340094
2012-01-22,1106.0185912719865
2012-01-23,1105.5891412073188
2012-01-24,1105.1615634389223
2012-01-25,1104.6935532712018
2012-01-26,1104.2646776401045
2012-01-27,1103.7785904096397
2012-01-28,1103.287402927511
2012-01-29,1102.8787819123497
2012-01-30,1102.4425674084682
2012-01-31,1101.9988763916665
2012-02-01,1101.5053247590092
2012-02-02,1100.9729202112285
2012-02-03,1100.4991989788882
2012-02-04,1100.0408097013149
2012-02-05,1099.4749622165145
2012-02-06,1098.9178044769124
2012-02-07,1098.359942134004
2012-02-08,1097.7685294990533
2012-02-09,1097.132775293524
2012-02-10,1096.5565705423298
2012-02-11,1095.9479431324585
2012-02-12,1095.3307649926717
2012-02-13,1094.7066667664608
2012-02-14,1094.104859161535
2012-02-15,1093.485126461547
2012-02-16,1092.8702689662514
2012-02-17,1092.2998826432215
2012-02-18,1091.7293410793575
2012-02-19,1091.165339698333
2012-02-20,1090.6081713088056
2012-02-21,1090.051615337471
2012-02-22,1089.4979727484417
2012-02-23,1089.0665052877107
2012-02-24,1088.6542169494046
