Date,PITLCHNG Index_ratio_annual
2011-08-16,1958.2463465553249
2011-08-17,1947.1502590673583
2011-08-18,1936.2139917695479
2011-08-19,1925.4341164453529
2011-08-20,1914.807302231238
2011-08-21,1904.3303121852982
2011-08-22,1894.000000000001
2011-08-23,1883.8133068520367
2011-08-24,1873.7672583826434
2011-08-25,1863.8589618021558
2011-08-26,1854.085603112841
2011-08-27,1844.4444444444448
2011-08-28,1834.9328214971213
2011-08-29,1825.5481410867496
2011-08-30,1816.2878787878792
2011-08-31,1807.1495766698029
2011-09-01,1795.8801498127343
2011-09-02,1784.715750232992
2011-09-03,1773.6549165120598
2011-09-04,1762.6962142197603
2011-09-05,1751.8382352941182
2011-09-06,1741.0795974382438
2011-09-07,1730.4189435336982
2011-09-08,1719.8549410698101
2011-09-09,1709.3862815884484
2011-09-10,1699.011680143756
2011-09-11,1688.7298747763869
2011-09-12,1678.5396260017812
2011-09-13,1668.4397163120568
2011-09-14,1658.4289496910853
2011-09-15,1648.5061511423548
2011-09-16,1638.6701662292214
2011-09-17,1628.9198606271777
2011-09-18,1619.2541196877712
2011-09-19,1609.6718480138168
2011-09-20,1600.1719690455718
2011-09-21,1590.7534246575347
2011-09-22,1581.4151747655587
2011-09-23,1572.156196943973
2011-09-24,1562.9754860524095
2011-09-25,1553.8720538720543
2011-09-26,1544.844928751048
2011-09-27,1535.8931552587649
2011-09-28,1527.0157938487116
2011-09-29,1518.2119205298015
2011-09-30,1509.4806265457541
2011-10-01,1510.3220478943022
2011-10-02,1511.1662531017369
2011-10-03,1512.0132560066281
2011-10-04,1512.8630705394191
2011-10-05,1513.715710723192
2011-10-06,1514.5711906744384
2011-10-07,1515.4295246038366
2011-10-08,1516.2907268170427
2011-10-09,1517.1548117154814
2011-10-10,1518.02179379715
2011-10-11,1518.8916876574308
2011-10-12,1519.7645079899075
2011-10-13,1520.640269587195
2011-10-14,1521.518987341772
2011-10-15,1522.4006762468305
2011-10-16,1523.285351397121
2011-10-17,1524.1730279898218
2011-10-18,1525.0637213254038
2011-10-19,1525.9574468085104
2011-10-20,1526.854219948849
2011-10-21,1527.7540563620837
2011-10-22,1528.656971770744
2011-10-23,1529.562982005141
2011-10-24,1530.4721030042917
2011-10-25,1531.3843508168525
2011-10-26,1532.2997416020671
2011-10-27,1533.218291630716
2011-10-28,1534.1400172860847
2011-10-29,1535.064935064935
2011-10-30,1535.993061578491
2011-10-31,1536.9244135534318
2011-11-01,1525.4969749351774
2011-11-02,1514.1874462596734
2011-11-03,1502.9940119760483
2011-11-04,1491.9148936170216
2011-11-05,1480.9483488569012
2011-11-06,1470.0926705981467
2011-11-07,1459.346186085499
2011-11-08,1448.707256046706
2011-11-09,1438.1742738589217
2011-11-10,1427.7456647398847
2011-11-11,1417.4198849630243
2011-11-12,1407.1954210956667
2011-11-13,1397.0707892595615
2011-11-14,1387.0445344129557
2011-11-15,1377.1152296535056
2011-11-16,1367.2814755412994
2011-11-17,1357.541899441341
2011-11-18,1347.8951548848293
2011-11-19,1338.3399209486167
2011-11-20,1328.8749016522424
2011-11-21,1319.498825371966
2011-11-22,1310.2104442712396
2011-11-23,1301.0085337470907
2011-11-24,1291.8918918918923
2011-11-25,1282.8593389700234
2011-11-26,1273.9097169089519
2011-11-27,1265.0418888042652
2011-11-28,1256.2547384382112
2011-11-29,1247.5471698113208
2011-11-30,1238.9181066867018
2011-12-01,1235.1615326821939
2011-12-02,1231.4049586776862
2011-12-03,1227.648384673178
2011-12-04,1223.89181066867
2011-12-05,1220.1352366641624
2011-12-06,1216.3786626596545
2011-12-07,1212.6220886551464
2011-12-08,1208.8655146506387
2011-12-09,1205.1089406461308
2011-12-10,1201.3523666416227
2011-12-11,1197.5957926371148
2011-12-12,1193.839218632607
2011-12-13,1190.0826446280992
2011-12-14,1186.3260706235912
2011-12-15,1182.569496619083
2011-12-16,1178.8129226145754
2011-12-17,1175.0563486100677
2011-12-18,1171.2997746055596
2011-12-19,1167.5432006010517
2011-12-20,1163.7866265965442
2011-12-21,1160.030052592036
2011-12-22,1156.2734785875282
2011-12-23,1152.5169045830203
2011-12-24,1148.7603305785121
2011-12-25,1145.0037565740045
2011-12-26,1141.2471825694965
2011-12-27,1137.4906085649886
2011-12-28,1133.7340345604807
2011-12-29,1129.977460555973
2011-12-30,1126.220886551465
2011-12-31,1122.4643125469572
2012-01-01,1117.5149700598804
2012-01-02,1112.6025354213275
2012-01-03,1107.7265973254089
2012-01-04,1102.8867505551443
2012-01-05,1098.0825958702064
2012-01-06,1093.3137398971348
2012-01-07,1088.5797950219621
2012-01-08,1083.8803792851936
2012-01-09,1079.21511627907
2012-01-10,1074.5836350470674
2012-01-11,1069.9855699855702
2012-01-12,1065.420560747664
2012-01-13,1060.888252148997
2012-01-14,1056.3882940756605
2012-01-15,1051.9203413940256
2012-01-16,1047.484053862509
2012-01-17,1043.0790960451977
2012-01-18,1038.7051372273047
2012-01-19,1034.3618513323984
2012-01-20,1030.0489168413696
2012-01-21,1025.766016713092
2012-01-22,1021.5128383067314
2012-01-23,1017.2890733056709
2012-01-24,1013.0944176430052
2012-01-25,1008.9285714285716
2012-01-26,1004.7912388774813
2012-01-27,1000.6821282401093
2012-01-28,996.6009517335146
2012-01-29,992.5474254742549
2012-01-30,988.5212694125594
2012-01-31,984.5222072678332
2012-02-01,970.6275033377838
2012-02-02,956.9536423841059
2012-02-03,943.4954007884365
2012-02-04,930.2477183833118
2012-02-05,917.2056921086677
2012-02-06,904.3645699614892
2012-02-07,891.7197452229298
2012-02-08,879.2667509481669
2012-02-09,867.0012547051444
2012-02-10,854.9190535491908
2012-02-11,843.0160692212613
2012-02-12,831.2883435582827
2012-02-13,819.7320341047505
2012-02-14,808.3434099153569
2012-02-15,797.118847539016
2012-02-16,786.0548271752089
2012-02-17,775.1479289940831
2012-02-18,764.3948296122212
2012-02-19,753.7922987164529
2012-02-20,743.3371958285055
2012-02-21,733.0264672036826
2012-02-22,722.8571428571431
2012-02-23,712.8263337116915
2012-02-24,702.9312288613306
2012-02-25,693.1690929451289
2012-02-26,683.5372636262516
2012-02-27,674.0331491712709
2012-02-28,664.6542261251374
2012-02-29,666.6696658328987
2012-03-01,665.7539280624549
2012-03-02,664.8451730418943
2012-03-03,663.9433212065148
2012-03-04,663.0482941958351
2012-03-05,662.1600148309013
2012-03-06,661.2784070920989
2012-03-07,660.4033960974667
2012-03-08,659.5349080814957
2012-03-09,658.6728703743966
2012-03-10,657.8172113818321
2012-03-11,656.9678605650946
2012-03-12,656.1247484217224
2012-03-13,655.2878064665402
2012-03-14,654.4569672131148
2012-03-15,653.6321641556143
2012-03-16,652.8133317510636
2012-03-17,652.0004054019812
2012-03-18,651.1933214393914
2012-03-19,650.3920171062009
2012-03-20,649.5964305409333
2012-03-21,648.8065007618079
2012-03-22,648.0221676511582
2012-03-23,647.2433719401799
2012-03-24,646.470055194003
2012-03-25,645.7021597970726
2012-03-26,644.9396289388435
2012-03-27,644.1824065997668
2012-03-28,643.4304375375716
2012-03-29,642.6836672738312
2012-03-30,641.9420420808055
2012-03-31,641.2055089685558
2012-04-01,642.9881433098985
2012-04-02,644.7725279058725
2012-04-03,646.5586653354376
2012-04-04,648.3465581826239
2012-04-05,650.1362090365426
2012-04-06,651.9276204914003
2012-04-07,653.7207951465084
2012-04-08,655.515735606299
2012-04-09,657.3124444803359
2012-04-10,659.1109243833272
2012-04-11,660.9111779351376
2012-04-12,662.7132077608029
2012-04-13,664.517016490541
2012-04-14,666.3226067597652
2012-04-15,668.1299812090975
2012-04-16,669.9391424843805
2012-04-17,671.7500932366914
2012-04-18,673.5628361223548
2012-04-19,675.3773738029543
2012-04-20,677.1937089453471
2012-04-21,679.011844221677
2012-04-22,680.8317823093865
2012-04-23,682.6535258912309
2012-04-24,684.4770776552903
2012-04-25,686.3024402949843
2012-04-26,688.1296165090845
2012-04-27,689.9586090017273
2012-04-28,691.7894204824287
2012-04-29,693.6220536660959
2012-04-30,695.456511273042
2012-05-01,698.1869594145044
2012-05-02,700.9310666262094
2012-05-03,703.6889356594376
2012-05-04,706.4606702986648
2012-05-05,709.2463753745816
2012-05-06,712.0461567773095
2012-05-07,714.8601214698182
2012-05-08,717.6883775015474
2012-05-09,720.5310340222367
2012-05-10,723.3882012959664
2012-05-11,726.2599907154164
2012-05-12,729.1465148163412
2012-05-13,732.0478872922708
2012-05-14,734.9642230094379
2012-05-15,737.8956380219367
2012-05-16,740.8422495871184
2012-05-17,743.8041761812251
2012-05-18,746.7815375152699
2012-05-19,749.7744545511644
2012-05-20,752.7830495181006
2012-05-21,755.8074459291912
2012-05-22,758.8477685983706
2012-05-23,761.9041436575666
2012-05-24,764.9766985741436
2012-05-25,768.0655621686212
2012-05-26,771.1708646326816
2012-05-27,774.2927375474568
2012-05-28,777.4313139021186
2012-05-29,780.5867281127604
2012-05-30,783.7591160415875
2012-05-31,786.9486150164171
2012-06-01,787.4585878646557
2012-06-02,787.9713262923319
2012-06-03,788.4868528571895
2012-06-04,789.0051903629677
2012-06-05,789.5263618627636
2012-06-06,790.0503906624484
2012-06-07,790.5773003241436
2012-06-08,791.1071146697512
2012-06-09,791.6398577845442
2012-06-10,792.175554020816
2012-06-11,792.7142280015917
2012-06-12,793.2559046244005
2012-06-13,793.8006090651126
2012-06-14,794.3483667818376
2012-06-15,794.8992035188924
2012-06-16,795.4531453108348
2012-06-17,796.0102184865643
2012-06-18,796.5704496734941
2012-06-19,797.133865801794
2012-06-20,797.7004941087041
2012-06-21,798.2703621429263
2012-06-22,798.8434977690881
2012-06-23,799.4199291722837
2012-06-24,799.9996848626948
2012-06-25,800.5827936802916
2012-06-26,801.1692847996146
2012-06-27,801.7591877346407
2012-06-28,802.3525323437332
2012-06-29,802.9493488346811
2012-06-30,803.549667769825
2012-07-01,799.9161771669163
2012-07-02,796.2996654920586
2012-07-03,792.7000140114895
2012-07-04,789.1171050959464
2012-07-05,785.5508222078532
2012-07-06,782.0010498886865
2012-07-07,778.4676737465138
2012-07-08,774.950580443706
2012-07-09,771.4496576848188
2012-07-10,767.9647942046424
2012-07-11,764.4958797564118
2012-07-12,761.0428051001821
2012-07-13,757.6054619913615
2012-07-14,754.1837431693988
2012-07-15,750.7775423466293
2012-07-16,747.3867541972653
2012-07-17,744.0112743465443
2012-07-18,740.650999360016
2012-07-19,737.3058267329773
2012-07-20,733.9756548800509
2012-07-21,730.6603831249006
2012-07-22,727.3599116900858
2012-07-23,724.0741416870522
2012-07-24,720.8029751062538
2012-07-25,717.5463148074106
2012-07-26,714.3040645098893
2012-07-27,711.076128783218
2012-07-28,707.8624130377219
2012-07-29,704.6628235152825
2012-07-30,701.4772672802222
2012-07-31,698.3056522103047
2012-08-01,692.8042545952673
2012-08-02,687.3208550095045
2012-08-03,681.8553652754103
2012-08-04,676.407697790449
2012-08-05,670.9777655224761
2012-08-06,665.5654820051033
2012-08-07,660.1707613331087
2012-08-08,654.7935181578914
2012-08-09,649.4336676829716
2012-08-10,644.0911256595315
2012-08-11,638.7658083820027
2012-08-12,633.4576326836931
2012-08-13,628.1665159324593
2012-08-14,622.8923760264163
2012-08-15,617.6351313896937
2012-08-16,612.3947009682266
2012-08-17,607.1710042255938
2012-08-18,601.9639611388883
2012-08-19,596.7734921946341
2012-08-20,591.5995183847366
2012-08-21,586.4419612024748
2012-08-22,581.3007426385304
2012-08-23,576.1757851770553
2012-08-24,571.0670117917745
2012-08-25,565.9743459421276
2012-08-26,560.8977115694471
2012-08-27,555.8370330931709
2012-08-28,550.7922354070923
2012-08-29,545.7632438756439
2012-08-30,540.7499843302165
2012-08-31,535.752383065514
2012-09-01,536.590369066138
2012-09-02,537.4309806103669
2012-09-03,538.2742300569313
2012-09-04,539.1201298422486
2012-09-05,539.9686924810349
2012-09-06,540.8199305669219
2012-09-07,541.6738567730803
2012-09-08,542.5304838528479
2012-09-09,543.3898246403655
2012-09-10,544.2518920512176
2012-09-11,545.1166990830787
2012-09-12,545.9842588163674
2012-09-13,546.8545844149058
2012-09-14,547.7276891265848
2012-09-15,548.6035862840366
2012-09-16,549.4822893053139
2012-09-17,550.3638116945735
2012-09-18,551.2481670427705
2012-09-19,552.1353690283545
2012-09-20,553.0254314179757
2012-09-21,553.9183680671972
2012-09-22,554.8141929212144
2012-09-23,555.7129200155792
2012-09-24,556.6145634769348
2012-09-25,557.5191375237554
2012-09-26,558.4266564670932
2012-09-27,559.3371347113329
2012-09-28,560.2505867549551
2012-09-29,561.1670271913044
2012-09-30,562.086470709368
2012-10-01,568.1536388542816
2012-10-02,574.2340903448874
2012-10-03,580.3278688524589
2012-10-04,586.4350182399155
2012-10-05,592.5555825628746
2012-10-06,598.6896060707106
2012-10-07,604.8371332076233
2012-10-08,610.9982086137078
2012-10-09,617.1728771260387
2012-10-10,623.3611837797553
2012-10-11,629.5631738091572
2012-10-12,635.7788926488066
2012-10-13,642.0083859346381
2012-10-14,648.2516995050751
2012-10-15,654.5088794021535
2012-10-16,660.7799718726553
2012-10-17,667.0650233692462
2012-10-18,673.3640805516234
2012-10-19,679.6771902876701
2012-10-20,686.0043996546179
2012-10-21,692.3457559402175
2012-10-22,698.7013066439158
2012-10-23,705.0710994780426
2012-10-24,711.4551823690041
2012-10-25,717.8536034584856
2012-10-26,724.2664111046605
2012-10-27,730.6936538834101
2012-10-28,737.1353805895482
2012-10-29,743.5916402380578
2012-10-30,750.062482065333
2012-10-31,756.5479555304315
2012-11-01,762.7827056146378
2012-11-02,769.0457793789543
2012-11-03,775.3373702691187
2012-11-04,781.6576734964883
2012-11-05,788.0068860582314
2012-11-06,794.3852067577934
2012-11-07,800.7928362256474
2012-11-08,807.2299769403307
2012-11-09,813.6968332497736
2012-11-10,820.1936113929208
2012-11-11,826.7205195216598
2012-11-12,833.2777677230482
2012-11-13,839.8655680418569
2012-11-14,846.4841345034276
2012-11-15,853.1336831368484
2012-11-16,859.8144319984615
2012-11-17,866.5266011956963
2012-11-18,873.2704129112449
2012-11-19,880.0460914275754
2012-11-20,886.8538631517986
2012-11-21,893.6939566408845
2012-11-22,900.5666026272419
2012-11-23,907.472034044661
2012-11-24,914.4104860546316
2012-11-25,921.3821960730386
2012-11-26,928.3874037972399
2012-11-27,935.4263512335383
2012-11-28,942.4992827250513
2012-11-29,949.6064449799833
2012-11-30,956.7480871003128
2012-12-01,966.9372315956018
2012-12-02,977.1885429273482
2012-12-03,987.5025917825446
2012-12-04,997.8799558547773
2012-12-05,1008.321219952085
2012-12-06,1018.8269761068191
2012-12-07,1029.3978236875432
2012-12-08,1040.0343695130196
2012-12-09,1050.737227968331
2012-12-10,1061.507021123175
2012-12-11,1072.3443788523907
2012-12-12,1083.2499389587572
2012-12-13,1094.2243472981183
2012-12-14,1105.2682579068862
2012-12-15,1116.3823331319743
2012-12-16,1127.5672437632134
2012-12-17,1138.8236691683092
2012-12-18,1150.1522974303975
2012-12-19,1161.5538254882522
2012-12-20,1173.0289592792108
2012-12-21,1184.5784138848783
2012-12-22,1196.202913679666
2012-12-23,1207.9031924822427
2012-12-24,1219.6799937099504
2012-12-25,1231.5340705362653
2012-12-26,1243.4661860513643
2012-12-27,1255.4771134258765
2012-12-28,1267.5676360778864
2012-12-29,1279.738547843274
2012-12-30,1291.9906531494585
2012-12-31,1304.3247671926324
2013-01-01,1317.2217159128757
2013-01-02,1330.1359527681332
2013-01-03,1343.0675125433843
2013-01-04,1356.0164301169912
2013-01-05,1368.9827404610128
2013-01-06,1381.9664786415178
2013-01-07,1394.9676798189041
2013-01-08,1407.9863792482104
2013-01-09,1421.0226122794427
2013-01-10,1434.0764143578865
2013-01-11,1447.1478210244331
2013-01-12,1460.236867915901
2013-01-13,1473.3435907653593
2013-01-14,1486.4680254024513
2013-01-15,1499.610207753725
2013-01-16,1512.770173842957
2013-01-17,1525.9479597914838
2013-01-18,1539.1436018185316
2013-01-19,1552.3571362415485
2013-01-20,1565.588599476537
2013-01-21,1578.838028038388
2013-01-22,1592.105458541221
2013-01-23,1605.3909276987142
2013-01-24,1618.6944723244485
2013-01-25,1632.0161293322471
2013-01-26,1645.3559357365132
2013-01-27,1658.7139286525787
2013-01-28,1672.0901452970425
2013-01-29,1685.4846229881198
2013-01-30,1698.8973991459877
2013-01-31,1712.3285112931358
2013-02-01,1682.460670019016
2013-02-02,1652.2207725906178
2013-02-03,1621.601823523144
2013-02-04,1590.5966508514557
2013-02-05,1559.1979005294918
2013-02-06,1527.398030615055
2013-02-07,1495.189305230289
2013-02-08,1462.5637882877045
2013-02-09,1429.5133369710484
2013-02-10,1396.0295949597823
2013-02-11,1362.1039853853176
2013-02-12,1327.727703506543
2013-02-13,1292.8917090914993
2013-02-14,1257.5867184913618
2013-02-15,1221.8031963921255
2013-02-16,1185.531347228609
2013-02-17,1148.7611062445246
2013-02-18,1111.4821301814911
2013-02-19,1073.68378757888
2013-02-20,1035.3551486653973
2013-02-21,996.4849748222113
2013-02-22,957.0617075962763
2013-02-23,917.0734572413072
2013-02-24,876.5079907625296
2013-02-25,835.3527194399569
2013-02-26,793.5946858034655
2013-02-27,751.2205500313537
2013-02-28,708.2165757423978
2013-03-01,697.23671367507
2013-03-02,692.2508729519207
2013-03-03,687.2894128680042
2013-03-04,682.3521550283998
2013-03-05,677.4389227743897
2013-03-06,672.5495411623889
2013-03-07,667.6838369431825
2013-03-08,662.84163854146
2013-03-09,658.0227760356496
2013-03-10,653.2270811380401
2013-03-11,648.4543871751915
2013-03-12,643.7045290686243
2013-03-13,638.977343315788
2013-03-14,634.272667971298
2013-03-15,629.590342628445
2013-03-16,624.9302084009609
2013-03-17,620.2921079050486
2013-03-18,615.6758852416646
2013-03-19,611.0813859790492
2013-03-20,606.508457135507
2013-03-21,601.9569471624266
2013-03-22,597.426705927538
2013-03-23,592.9175846984067
2013-03-24,588.4294361261548
2013-03-25,583.9621142294122
2013-03-26,579.5154743784882
2013-03-27,575.0893732797622
2013-03-28,570.6836689602928
2013-03-29,566.2982207526372
2013-03-30,561.9328892798791
2013-03-31,557.5875364408639
2013-04-01,553.2620253956339
2013-04-02,548.9562205510656
2013-04-03,544.6699875466996
2013-04-04,540.4031932407664
2013-04-05,536.1557056963987
2013-04-06,531.9273941680324
2013-04-07,527.7181290879921
2013-04-08,523.5277820532552
2013-04-09,519.3562258123965
2013-04-10,515.2033342527044
2013-04-11,511.06898238747556
2013-04-12,506.9530463434725
2013-04-13,502.85540334855415
2013-04-14,498.77593171946677
2013-04-15,494.7145108498
2013-04-16,490.67102119810073
2013-04-17,486.64534427614484
2013-04-18,482.63736263736246
2013-04-19,478.6469598654167
2013-04-20,474.6740205629324
2013-04-21,470.71843034037187
2013-04-22,466.7800758050554
2013-04-23,462.85884455032726
2013-04-24,458.95462514486053
2013-04-25,455.0673071221013
2013-04-26,451.19678096985103
2013-04-27,447.3429381199809
2013-04-28,443.50567093828215
2013-04-29,439.684872714445
2013-04-30,435.8804376521658
2013-05-01,433.1149493746276
2013-05-02,430.35733437332385
2013-05-03,427.60755907351665
2013-05-04,424.865590091097
2013-05-05,422.1313942312358
2013-05-06,419.4049384870426
2013-05-07,416.6861900382396
2013-05-08,413.97511624984253
2013-05-09,411.27168467085613
2013-05-10,408.5758630329787
2013-05-11,405.8876192493186
2013-05-12,403.2069214131216
2013-05-13,400.5337377965076
2013-05-14,397.868036849219
2013-05-15,395.2097871973807
2013-05-16,392.5589576422678
2013-05-17,389.9155171590854
2013-05-18,387.2794348957587
2013-05-19,384.65068017173246
